,True Rating,Predicted Rating,True Genre,Predicted Genre
4353,4.59,4.37,0,0
4369,4.34,3.968000000000001,0,0
4378,4.7,4.529,0,0
4380,4.82,4.3580000000000005,1,1
4385,4.45,4.514999999999999,0,0
4395,4.62,4.026999999999999,0,1
4404,4.3,4.461999999999999,0,0
4415,4.46,4.3,1,1
4425,4.75,4.232999999999999,1,0
4428,4.48,4.145999999999999,0,0
4431,4.62,4.443,0,0
4441,4.63,4.4319999999999995,0,0
4442,4.0,4.54,1,0
4446,4.7,4.549,1,0
4453,4.62,4.203,0,0
4454,4.38,4.612,1,0
4456,4.54,4.444,1,1
4459,4.56,4.442,0,0
4462,3.87,4.446000000000001,1,1
4472,5.0,4.5329999999999995,0,0
4487,4.65,4.502999999999998,0,0
4491,4.57,4.532000000000001,1,0
4496,4.39,4.513,1,1
4505,4.79,4.279999999999999,0,0
4515,3.0,4.612,0,0
4529,4.3,4.348000000000001,1,0
4536,4.66,4.393,1,0
4541,4.46,4.481,0,0
4551,4.41,4.382,0,0
4554,4.51,4.335,1,1
4563,4.71,4.362,0,0
4564,4.17,4.4159999999999995,0,0
4566,4.38,4.2459999999999996,0,0
4573,4.18,4.199,1,0
4574,4.71,4.636,0,0
4576,4.09,4.393,0,0
4585,4.64,4.301,0,0
4586,4.25,3.9379999999999997,1,0
4587,4.8,4.671,0,0
4598,4.25,4.720000000000001,0,0
4599,4.55,4.549,0,0
4620,4.59,4.283,0,0
4634,4.63,4.283,0,0
4641,4.34,4.073,1,0
4647,4.59,4.249,1,1
4649,4.92,3.569,0,0
4655,4.81,4.279999999999999,1,0
4662,4.57,4.914,0,0
4678,3.7,4.22,1,0
4690,4.65,4.274,1,0
4692,3.96,4.51,0,0
4694,3.5,4.358,0,0
4704,4.48,4.220999999999999,0,0
4710,4.66,4.623999999999999,1,0
4714,4.72,4.426,0,1
4717,3.81,4.389999999999999,1,1
4726,4.54,4.365,1,0
4734,4.47,4.557,0,0
4755,4.43,4.256,1,1
4759,4.22,4.367,0,0
4766,4.13,4.445,1,1
4770,3.49,4.167,0,0
4772,4.66,4.648000000000001,0,0
4774,4.5,4.661999999999999,0,0
4780,4.54,4.232,0,0
4787,4.35,4.278999999999999,0,0
4794,4.63,4.357999999999999,0,0
4795,4.67,4.562,1,0
4796,4.52,4.2909999999999995,0,0
4797,4.37,4.4319999999999995,0,0
4800,4.84,4.204,0,0
4810,3.2,4.1,0,0
4820,4.56,4.212,0,0
4822,4.09,4.0760000000000005,0,0
4825,3.8,4.0969999999999995,0,0
4831,4.03,3.8009999999999997,0,0
4832,4.41,4.12,0,1
4841,3.72,4.273,0,0
4852,4.45,4.337,0,0
4854,4.73,4.414000000000001,1,1
4855,4.84,4.492,0,0
4861,4.51,3.904,0,0
4862,4.65,4.425,0,0
4864,3.98,4.441999999999999,0,0
4866,4.03,4.069,1,1
4876,4.32,4.311,1,0
4877,4.79,4.056,0,0
4882,3.94,4.478,1,1
4889,4.36,3.283,0,0
4896,2.6,4.234000000000001,1,0
4909,4.52,4.359,0,0
4920,4.37,4.257,0,0
4923,4.3,4.286,1,1
4936,4.8,4.288,0,0
4942,4.87,4.409000000000001,1,1
4946,3.96,4.569,0,0
4955,3.9,4.343999999999999,0,0
4966,4.57,4.5329999999999995,0,0
4967,4.5,4.435,0,0
4971,4.5,4.462,0,0
4973,4.33,3.95,0,0
4975,4.72,4.340999999999999,0,0
4977,5.0,3.55,0,0
4980,3.88,4.152,1,0
4981,4.8,3.775,0,0
4990,4.56,4.436,0,0
4993,4.5,4.3,0,0
4995,4.0,4.261,0,1
4997,0.0,0.0,0,0
4999,4.55,4.205,0,0
5001,4.25,4.550999999999999,0,0
5008,4.53,4.316,0,0
5017,3.9,4.19,0,0
5019,0.0,0.0,0,0
5020,4.5,4.58,0,0
5032,4.1,4.583,0,0
5037,3.88,4.563999999999999,1,1
5040,4.33,4.127,0,0
5041,4.65,4.1129999999999995,1,0
5046,2.66,4.234,0,0
5054,4.27,4.214,0,0
5060,3.83,4.376,0,0
5064,4.37,4.512,0,0
5071,4.29,4.305,0,0
5072,4.58,4.172,0,1
5080,4.6,4.403999999999999,1,1
5085,4.64,3.7019999999999995,1,1
5086,2.45,3.5940000000000003,0,0
5094,4.7,4.388,0,0
5096,0.0,0.0,0,0
5100,4.6,3.9859999999999993,1,1
5113,4.0,4.427,0,0
5118,4.66,4.4639999999999995,0,0
5120,4.63,4.235,1,1
5121,4.11,4.1659999999999995,0,0
5122,4.78,4.394,1,1
5125,4.33,3.8979999999999997,0,0
5130,4.5,4.412000000000001,0,0
5144,4.68,3.6689999999999996,1,0
5145,4.75,4.410000000000001,0,0
5147,4.5,4.316000000000001,0,0
5155,4.27,4.351000000000001,0,0
5162,0.0,0.0,0,0
5167,3.0,3.6639999999999993,0,0
5170,4.33,4.359,0,0
5178,4.74,4.308,0,0
5179,3.93,4.2620000000000005,0,0
5188,4.44,4.116,1,1
5191,4.94,4.432,0,0
5197,4.68,4.386,0,0
5198,4.45,4.470000000000001,1,0
5214,4.25,4.4990000000000006,0,0
5220,3.98,4.646000000000001,0,0
5230,4.78,4.351,0,0
5233,4.88,4.579,0,0
5234,4.67,4.3,0,0
5242,4.28,4.2250000000000005,0,0
5248,4.68,4.366,0,0
5256,4.7,4.422,1,0
5258,4.35,4.5569999999999995,0,0
5260,2.91,4.254,0,0
5264,4.09,4.546999999999999,1,0
5265,4.15,4.6,0,0
5270,4.21,4.337999999999999,0,0
5290,4.51,4.329,1,0
5301,4.47,4.460999999999999,1,0
5303,4.57,4.297,0,0
5304,3.98,4.497999999999999,0,1
5306,4.43,4.3629999999999995,1,0
5307,0.0,0.0,0,0
5310,4.19,4.3469999999999995,1,0
5314,4.14,4.426,0,0
5321,4.36,4.358,0,0
5325,4.43,4.25,0,0
5332,4.0,4.195,1,0
5338,4.59,4.505,0,0
5343,3.91,4.1770000000000005,0,0
5349,3.34,4.429,0,0
5352,4.57,4.317,0,0
5355,4.51,4.526999999999999,1,1
5365,4.35,4.558000000000001,1,0
5367,4.31,4.36,0,0
5368,4.52,3.9,0,0
5369,2.78,4.072,1,0
5375,4.34,4.237,0,0
5381,4.39,4.376,1,1
5389,4.81,3.7729999999999997,1,1
5395,4.3,4.2860000000000005,0,0
5401,4.81,4.478999999999999,0,0
5414,4.17,4.369,0,0
5415,4.63,4.5280000000000005,0,0
5422,4.64,4.262,0,0
5427,4.58,4.183000000000001,0,0
5436,4.45,4.566,0,0
5438,4.53,4.019,0,0
5446,3.81,3.593,0,0
5447,4.18,4.421,0,0
5456,4.68,4.423,0,0
5479,4.12,4.439,1,1
5481,4.23,4.5120000000000005,0,0
5490,4.57,4.333,0,0
5492,3.9,4.192,0,1
5494,3.52,4.021,0,0
5495,4.55,4.460999999999999,0,0
5497,4.22,4.446,0,0
5498,4.66,4.4719999999999995,1,1
5499,4.84,4.395000000000001,0,0
5501,4.61,4.346,0,0
5503,4.58,4.36,0,0
5506,4.54,3.9539999999999997,0,0
5513,4.6,4.3870000000000005,0,0
5514,4.09,4.414,1,1
5521,4.6,4.444999999999999,1,1
5526,4.49,4.436000000000001,1,0
5529,4.71,4.422999999999999,0,0
5530,4.53,4.383,0,0
5532,4.69,4.18,0,0
5540,4.65,4.298,1,1
5543,4.58,4.232,0,0
5547,3.82,4.229000000000001,0,0
5548,2.29,4.659999999999999,1,0
5567,2.85,4.617999999999999,1,0
5571,4.34,4.614,1,0
5576,1.0,3.566,0,1
5580,4.19,4.305,1,1
5586,4.12,4.4559999999999995,1,1
5596,3.72,4.355,1,0
5598,4.76,4.3340000000000005,1,0
5601,4.59,3.8590000000000004,0,1
5604,3.39,4.334999999999999,1,1
5622,4.49,4.304,1,1
5623,4.25,4.081,0,0
5630,4.92,4.618,1,0
5638,0.0,0.0,0,0
5641,4.66,4.173,0,0
5642,3.77,4.2299999999999995,0,0
5648,4.53,4.437,1,1
5653,4.37,4.549,1,0
5654,4.66,4.456,1,1
5657,0.0,0.0,0,0
5661,4.16,4.037000000000001,0,0
5670,3.92,4.5329999999999995,0,0
5672,4.37,4.525999999999999,0,0
5679,4.72,4.441999999999999,1,1
5681,4.13,4.539,1,1
5695,4.9,4.546,1,0
5704,4.53,4.404999999999999,0,0
5709,4.16,4.508000000000001,0,0
5711,3.66,4.492,0,0
5713,4.73,4.477,1,1
5718,3.76,4.461,0,0
5719,4.57,4.399,0,0
5722,4.23,4.362,0,0
5734,4.76,4.226,1,1
5741,4.62,4.2909999999999995,1,1
5747,4.53,4.278999999999999,0,0
5748,4.75,4.507000000000001,1,0
5758,4.79,4.5520000000000005,0,0
5759,4.53,4.333,0,0
5761,4.43,3.9050000000000002,0,0
5772,4.3,4.499999999999999,0,0
5775,4.65,4.333,1,1
5778,4.56,4.021,1,1
5780,3.6,4.526000000000001,1,1
5786,4.5,4.535,0,0
5789,3.89,4.395,0,0
5807,4.76,4.189,0,0
5808,4.18,4.3759999999999994,1,1
5811,4.09,4.454,1,0
5813,4.0,4.295999999999999,1,0
5814,4.29,4.346000000000001,1,1
5827,5.0,4.8,0,1
5829,4.54,4.489,0,0
5832,4.51,4.550999999999999,0,0
5844,4.2,4.371,1,1
5846,4.3,4.308,0,1
5849,4.08,4.325,0,0
5850,4.41,4.404999999999999,0,0
5866,4.52,4.507,1,1
5868,4.43,4.28,1,1
5870,4.66,4.446000000000001,0,1
5879,4.55,4.301,1,0
5882,4.0,3.9,1,1
5884,0.0,0.0,0,0
5889,4.36,4.186,1,1
5890,4.28,4.631,0,0
5899,4.22,4.341,0,0
5901,4.12,4.331,0,0
5910,4.62,4.33,1,1
5914,4.47,4.522,1,1
5922,4.5,4.475,1,1
5924,4.72,4.226,1,1
5926,3.9,4.487,0,0
5930,0.0,0.0,1,0
5943,4.61,4.473000000000001,0,0
5959,4.34,4.441999999999999,0,0
5961,3.83,4.433,0,0
5974,4.87,4.488999999999999,1,1
5975,4.11,4.449999999999998,1,0
5976,3.33,4.372999999999999,0,1
5980,4.75,4.031,1,0
5988,4.55,4.074999999999999,1,1
5995,4.18,3.9580000000000006,0,1
5996,4.57,3.529000000000001,0,0
5998,4.53,4.261,1,0
6002,3.84,4.534000000000001,1,0
6004,4.64,4.398000000000001,0,0
6006,4.64,4.2490000000000006,1,0
6013,4.05,4.427,0,0
6014,4.46,4.173,0,0
6028,4.66,4.489,0,0
6033,4.27,4.384,0,1
6042,4.35,4.3740000000000006,1,1
6044,4.36,4.324,0,0
6045,4.76,4.3759999999999994,1,1
6052,4.16,4.464999999999999,0,0
6053,4.5,4.295,1,1
6054,4.41,4.446,1,1
6056,4.55,3.9910000000000005,1,1
6058,2.0,4.578,1,1
6059,4.24,4.329,0,0
6061,0.0,0.0,0,1
6066,4.55,4.261,0,0
6067,5.0,4.566,0,1
6095,4.34,4.446,0,0
6096,4.48,4.383000000000001,0,0
6098,4.35,4.508000000000001,1,0
6101,4.55,4.082000000000001,0,0
6106,4.75,4.130999999999999,1,1
6108,4.28,4.562,0,0
6114,4.02,4.334999999999999,1,1
6121,4.87,4.5600000000000005,1,1
6127,3.83,4.151,0,0
6129,4.0,4.575,1,0
6142,4.73,4.194000000000001,1,1
6146,4.63,4.593,1,1
6152,4.58,4.386,0,0
6165,4.35,4.404000000000001,1,0
6166,4.52,4.056,0,0
6170,4.75,3.9229999999999996,0,0
6178,4.17,4.242,1,0
6180,4.68,4.058999999999999,0,0
6186,4.61,4.202,1,1
6188,4.12,4.127,1,0
6203,4.55,4.273000000000001,1,1
6204,4.3,3.9279999999999995,1,0
6205,3.82,3.664999999999999,0,0
6206,4.34,4.433999999999999,0,0
6212,4.4,4.505999999999999,0,0
6213,4.12,4.5,0,0
6214,4.08,3.725,1,1
6229,4.03,4.358,1,0
6236,4.79,4.392,1,1
6237,4.71,4.504,1,0
6242,4.63,4.713,1,0
6243,4.55,4.178999999999999,1,1
6244,5.0,4.5,1,1
6258,4.41,4.506,1,1
6266,4.65,4.337,0,0
6273,4.1,4.2989999999999995,0,0
6276,4.39,4.396,0,0
6278,4.07,4.3740000000000006,0,1
6285,4.15,4.436,0,1
6287,3.96,4.485,1,0
6288,4.28,4.475,0,0
6289,0.0,0.0,0,0
6309,0.0,0.0,1,0
6312,4.67,4.2379999999999995,0,1
6317,4.65,4.313,1,1
6318,2.25,4.455,0,0
6331,4.18,3.94,1,1
6332,4.78,4.232999999999999,1,1
6337,5.0,4.486,1,1
6338,4.74,4.153999999999999,1,1
6339,4.71,4.351999999999999,0,1
6344,4.44,3.7630000000000003,0,0
6345,3.62,4.438,1,0
6348,4.69,4.348,0,0
6349,4.56,4.272,0,0
6369,4.04,4.286999999999999,1,1
6371,4.55,4.364,1,1
6375,4.51,4.3260000000000005,1,0
6376,4.47,4.169,0,0
6384,4.46,4.135,0,0
6390,4.48,4.319000000000001,0,0
6395,4.58,4.404999999999999,0,0
6400,4.52,4.157,1,1
6408,4.61,4.284,1,1
6410,4.25,4.423,1,0
6412,4.81,4.534999999999999,0,0
6417,4.46,4.306,1,1
6421,4.36,4.189,1,1
6422,4.59,4.216,1,0
6426,4.08,4.343000000000001,1,1
6430,4.17,4.223999999999999,0,0
6444,5.0,4.191999999999999,1,1
6449,4.05,4.313000000000001,0,0
6450,4.38,4.412,1,1
6459,4.64,4.164,0,0
6463,2.67,4.449,1,1
6467,4.14,4.331,0,0
6473,4.52,4.034,0,1
6475,3.53,4.215000000000001,0,1
6477,5.0,4.391,1,0
6480,3.92,4.135,0,0
6486,4.33,4.263000000000001,0,1
6489,4.0,4.490999999999999,1,1
6493,4.92,4.321,0,0
6494,4.19,4.33,0,0
6495,4.35,4.269,1,0
6506,5.0,4.697999999999999,1,1
6516,4.5,4.226000000000001,0,1
6526,4.01,4.013,0,0
6527,4.67,4.4190000000000005,0,0
6530,3.74,4.380000000000001,0,0
6542,4.21,4.3759999999999994,0,0
6545,4.59,4.215999999999999,0,0
6549,4.06,4.118,0,0
6556,4.52,4.026999999999999,1,1
6557,4.45,4.49,1,1
6562,0.0,0.0,0,0
6571,4.0,3.965,1,1
6578,4.3,4.369,1,1
6581,4.5,3.971,1,1
6582,3.77,3.967,0,1
6583,3.93,4.24,1,1
6591,4.18,4.551,0,0
6593,3.0,4.302,1,1
6595,4.5,4.478,0,1
6607,4.78,3.3839999999999995,1,1
6619,4.02,4.449,1,1
6623,3.81,4.287000000000001,1,0
6629,4.42,4.291,1,1
6631,4.42,4.144,1,0
6635,5.0,4.438999999999999,0,1
6656,3.92,4.323,1,0
6657,4.62,4.353999999999999,0,1
6668,4.42,4.673,1,1
6677,4.52,4.2829999999999995,1,1
6688,4.51,4.5040000000000004,0,0
6697,4.27,4.1770000000000005,0,0
6705,5.0,4.118,1,0
6707,4.4,4.578999999999999,1,1
6712,4.11,4.212999999999999,1,0
6714,4.0,3.897,0,0
6720,5.0,4.393,1,1
6723,4.12,4.588999999999999,1,0
6724,4.31,4.4430000000000005,0,0
6732,5.0,4.422000000000001,0,0
6737,4.53,4.531000000000001,1,1
6738,4.24,4.245,0,0
6743,4.48,3.882999999999999,1,1
6750,4.36,4.797,0,0
6758,4.35,4.457,0,0
6767,4.41,4.362,1,0
6771,4.74,4.212000000000001,1,0
6779,4.88,4.401000000000001,1,1
6783,0.0,0.0,0,1
6785,4.29,4.545,0,0
6789,4.54,4.554,1,1
6790,4.38,4.193,0,0
6791,4.3,4.541,1,0
6804,4.59,4.305999999999999,1,1
6806,4.09,4.606999999999999,0,0
6818,4.69,4.5009999999999994,1,1
6819,4.81,3.965,1,1
6841,0.0,0.0,0,0
6847,4.19,4.5729999999999995,1,0
6848,5.0,4.348999999999999,0,0
6852,4.23,4.450999999999999,0,0
6856,0.0,0.0,1,0
6859,4.64,4.38,1,0
6873,4.53,4.4479999999999995,1,1
6882,4.0,4.680999999999999,1,1
6902,4.58,4.122999999999999,0,1
6903,5.0,4.4,0,0
6905,4.91,4.414,0,1
6911,4.66,4.279999999999999,1,0
6913,4.45,4.607000000000001,1,1
6914,4.83,4.453,1,0
6915,3.75,4.262,0,0
6925,4.59,4.603,1,0
6929,4.43,4.478,1,0
6941,4.22,4.255,0,0
6952,4.59,3.2529999999999992,1,1
6957,3.63,4.596,1,1
6958,3.38,4.148000000000001,0,0
6959,4.62,4.549000000000001,1,0
6960,3.5,4.176,0,0
6961,4.62,4.225,0,0
6964,4.76,4.404,1,0
6970,4.4,4.3740000000000006,1,0
6972,4.49,3.8949999999999996,1,1
6976,4.71,4.615,1,0
6977,4.62,4.245,1,0
6978,3.41,4.418,0,0
6980,4.67,4.021,1,0
6982,4.75,4.604,1,0
6984,4.58,4.331,1,1
6989,4.08,4.244999999999999,1,1
6995,4.59,4.681,1,1
6998,4.45,4.488,1,1
7002,4.75,4.337,1,0
7016,4.4,4.057,0,0
7018,4.59,4.4079999999999995,1,1
7022,5.0,4.627000000000001,1,1
7023,3.95,4.103,1,1
7034,4.21,4.449,1,0
7035,3.33,4.933,0,1
7041,4.17,4.337,1,1
7044,3.55,4.31,0,0
7050,4.67,3.6380000000000003,1,1
7052,4.2,4.113999999999999,0,0
7059,4.32,3.7010000000000005,1,1
7062,4.36,4.5729999999999995,1,1
7068,3.9,4.5280000000000005,1,0
7076,4.22,4.496,1,0
7079,4.69,4.511999999999999,0,0
7081,4.43,4.2829999999999995,1,1
7084,4.87,4.362,0,1
7092,3.9,4.526,1,1
7094,4.5,4.2909999999999995,0,0
7102,5.0,5.0,0,1
7111,4.71,4.657,0,0
7112,4.6,4.367,1,1
7113,4.71,4.356999999999999,1,1
7116,4.74,4.296999999999999,1,1
7126,4.05,4.391,1,1
7127,0.0,0.0,0,0
7132,3.22,4.227,1,1
7141,0.0,0.0,0,0
7153,4.04,4.281000000000001,1,0
7158,4.25,4.420999999999999,0,0
7166,4.78,4.295999999999999,0,0
7171,4.6,4.594,1,1
7172,5.0,4.44,1,1
7176,4.41,4.3839999999999995,0,0
7201,5.0,4.037999999999999,1,0
7203,4.59,4.014,0,0
7206,0.0,0.0,0,0
7209,4.04,3.814000000000001,0,1
7210,4.46,4.242,0,1
7211,4.28,4.377000000000001,1,0
7212,5.0,4.8,1,1
7229,4.59,4.276999999999999,0,0
7231,3.77,4.1240000000000006,1,0
7238,4.43,4.140000000000001,0,0
7241,0.0,0.0,1,1
7246,5.0,4.767,1,1
7247,3.91,4.11,0,0
7250,4.64,4.502000000000001,0,0
7251,4.51,4.266,0,0
7252,4.08,4.386,0,0
7257,4.53,4.215999999999999,1,1
7259,4.21,4.384,0,0
7260,4.37,4.142999999999999,0,0
7262,4.82,3.9159999999999995,0,1
7264,5.0,5.0,0,0
7265,4.09,4.109,0,0
7266,4.17,4.2459999999999996,1,1
7271,4.52,4.034000000000001,1,1
7275,3.92,4.323,0,0
7287,4.63,4.204999999999999,0,0
7288,4.7,4.455,1,1
7297,4.58,4.502,1,0
7298,4.36,4.081,1,0
7302,4.88,4.237,0,1
7324,3.34,4.348999999999999,0,1
7326,4.76,4.355,1,1
7328,4.65,4.289,1,0
7332,4.61,4.2540000000000004,0,0
7334,4.14,4.106,0,0
7337,4.84,4.463,0,1
7344,4.24,4.2540000000000004,0,0
7348,3.64,4.253,1,0
7355,4.19,4.4350000000000005,0,1
7360,3.97,4.35,1,0
7365,4.33,4.614000000000001,1,0
7367,4.86,4.3580000000000005,1,0
7385,3.91,4.531000000000001,0,0
7396,4.7,4.436,1,1
7401,4.49,4.223999999999999,0,0
7404,0.0,0.0,1,1
7405,4.53,3.914,1,0
7413,4.36,4.647,1,0
7421,4.36,4.369999999999999,0,0
7428,4.38,4.404,0,0
7435,4.4,4.075,1,0
7436,4.06,4.392,0,0
7439,3.89,4.479999999999999,0,0
7440,4.29,4.417999999999999,0,0
7443,5.0,4.723000000000001,1,0
7454,4.9,4.523,0,1
7457,4.0,4.2,1,1
7463,4.73,4.3549999999999995,0,0
7466,4.88,4.525,1,1
7469,5.0,3.561,1,0
7473,4.17,4.187,0,0
7482,4.18,4.511999999999999,1,0
7487,4.38,3.941,1,1
7489,4.58,4.655,1,0
7494,4.56,4.315999999999999,1,1
7496,4.29,4.592,1,1
7497,4.55,4.416,0,0
7500,3.75,3.761,1,1
7502,4.2,4.217,1,0
7506,3.87,4.471,0,0
7509,3.65,4.555,0,0
7510,3.92,4.423,1,1
7513,4.38,4.461,0,0
7522,0.0,0.0,1,0
7524,4.44,4.3260000000000005,0,0
7529,4.13,4.343999999999999,0,0
7558,4.8,4.582,0,0
7562,4.42,4.394,0,0
7568,4.71,4.078,1,1
7569,4.29,4.4030000000000005,1,1
7575,4.12,4.195,1,0
7584,0.0,0.0,1,1
7586,3.18,4.308,0,0
7587,4.19,4.255,0,0
7597,3.87,4.359999999999999,0,0
7599,4.41,4.495,0,1
7609,4.24,4.302,1,1
7611,4.72,4.504,0,0
7617,4.15,4.593000000000001,1,0
7620,4.66,4.193,1,1
7624,4.55,4.381,0,0
7630,4.68,4.354000000000001,1,1
7632,4.62,4.448,1,1
7663,4.14,4.279,0,0
7666,4.82,4.173,1,1
7677,4.21,4.606,1,1
7683,4.08,4.434,1,1
7686,4.5,4.464,1,1
7687,4.49,4.388,1,0
7693,4.15,4.258,1,1
7695,3.0,4.965999999999999,1,0
7697,4.8,4.2989999999999995,1,1
7698,5.0,4.65,1,0
7701,4.75,4.763,1,0
7702,4.88,3.5060000000000002,1,1
7709,4.7,4.412,1,0
7712,4.42,4.378,1,1
7717,4.16,4.645999999999999,1,1
7722,4.75,4.129999999999999,1,1
7724,5.0,4.683,0,1
7727,4.23,4.231,0,0
7729,0.0,0.0,0,1
7736,4.72,4.324,0,0
7739,4.74,3.7040000000000006,1,1
7761,4.45,4.481,0,1
7767,4.57,4.299000000000001,1,1
7768,4.1,4.625,1,0
7776,5.0,4.356,1,1
7783,4.51,4.412000000000001,0,0
7788,4.24,4.656000000000001,1,0
7807,4.36,4.397,1,0
7813,3.95,4.281000000000001,1,0
7815,4.55,4.2219999999999995,0,0
7823,4.4,4.301,0,0
7824,4.24,4.3740000000000006,1,0
7840,4.78,4.473000000000001,1,1
7843,4.62,4.3180000000000005,0,0
7848,4.31,4.336,1,1
7850,4.22,4.73,1,0
7852,4.86,4.57,1,1
7858,3.47,3.964,1,0
7861,4.29,4.386000000000001,0,0
7866,4.51,4.08,0,0
7870,4.15,4.019,1,0
7872,4.53,4.511,1,0
7875,3.88,4.232000000000001,0,0
7876,4.54,4.641,1,1
7877,5.0,4.8,0,0
7883,4.5,4.65,0,0
7889,0.0,0.0,0,0
7894,4.4,4.499,1,1
7908,4.47,4.461,0,0
7913,4.75,4.654999999999999,1,1
7914,4.27,4.596000000000001,1,1
7917,4.75,3.8880000000000003,1,1
7920,4.44,4.522,0,0
7925,4.56,4.096,1,1
7926,5.0,4.35,0,1
7933,4.02,4.325000000000001,0,0
7936,4.27,4.264,0,1
7937,4.23,4.232000000000001,1,1
7942,3.1,4.4990000000000006,0,1
7944,3.72,4.38,0,1
7946,4.07,4.592,1,0
7952,4.68,4.235,1,1
7958,0.0,0.0,0,1
7960,3.95,4.180000000000001,1,0
7961,3.98,4.505999999999999,0,0
7969,4.45,4.483,0,1
7983,4.66,4.079,1,1
7984,4.33,4.1949999999999985,1,1
7994,4.82,4.55,0,1
8012,4.41,4.271,0,1
8019,4.37,3.9129999999999994,1,0
8024,3.94,4.63,0,0
8039,3.02,3.973,0,0
8046,4.28,4.5969999999999995,1,0
8049,4.85,4.0649999999999995,1,0
8057,4.35,4.525,1,1
8063,4.92,4.465999999999999,1,1
8066,0.0,0.0,0,0
8069,4.1,4.51,1,0
8075,4.25,4.154999999999999,1,1
8077,4.4,4.642000000000001,1,1
8078,3.27,4.244,1,0
8080,3.99,3.942,0,0
8085,4.16,4.308,0,0
8089,0.0,0.0,0,1
8106,4.35,4.359,1,0
8108,4.83,4.515,1,1
8112,4.5,4.781999999999999,0,0
8114,4.27,4.342999999999999,1,1
8123,4.25,4.35,1,1
8124,4.43,4.4639999999999995,1,1
8128,4.54,4.173,1,0
8130,4.19,4.282000000000001,0,0
8133,4.31,4.4079999999999995,0,1
8138,4.14,4.465,0,0
8143,4.13,4.273999999999999,0,0
8146,4.6,4.421,0,0
8147,4.61,4.5009999999999994,1,1
8156,4.58,4.28,1,0
8176,4.27,4.366,1,1
8194,2.75,4.656999999999999,1,0
8196,4.26,4.192,1,0
8200,4.59,4.562,1,1
8202,2.95,4.186,0,0
8203,4.63,3.9829999999999997,1,1
8207,0.0,0.0,1,1
8211,4.5,4.58,0,0
8212,4.31,4.252,1,0
8231,0.0,0.0,0,1
8235,3.85,4.275,0,0
8237,4.42,4.211,1,0
8240,4.64,4.252,0,0
8270,3.91,4.545,1,0
8271,4.5,4.462,1,0
8273,4.41,4.536,1,1
8277,4.41,4.084,1,0
8280,4.53,4.341,1,1
8283,4.57,4.249,1,1
8289,4.44,4.505,1,1
8301,4.8,4.134,1,1
8304,5.0,4.266,1,0
8307,4.39,4.379,0,1
8313,3.72,4.462,0,0
8323,4.61,4.369000000000001,1,1
8330,3.86,4.406000000000001,0,0
8335,3.17,4.066,0,0
8364,4.47,4.160000000000001,1,1
8382,4.77,4.223000000000001,1,1
8385,3.83,4.4670000000000005,1,0
8391,3.91,4.1259999999999994,0,1
8392,5.0,4.8,0,1
8393,4.18,4.130000000000001,1,1
8402,4.78,4.206,1,1
8403,3.48,4.349,0,1
8414,4.46,4.38,0,0
8418,0.0,0.0,0,1
8422,4.19,4.285000000000001,0,1
8428,4.42,4.385,1,1
8436,3.95,4.239999999999999,1,0
8437,4.96,4.045999999999999,0,1
8438,4.85,4.8149999999999995,0,0
8440,4.04,4.236,1,1
8443,5.0,4.6,0,1
8444,4.46,4.43,1,1
8453,4.58,4.455,0,0
8455,4.0,4.193,1,1
8457,4.66,4.529000000000001,1,1
8458,3.68,4.142999999999999,0,0
8473,4.37,4.192999999999999,0,1
8479,4.67,4.489,1,1
8491,0.0,0.0,1,1
8503,4.59,4.066000000000001,0,0
8509,5.0,4.242999999999999,0,0
8516,4.0,4.153,0,0
8518,4.22,4.514,1,0
8521,2.28,4.491,1,1
8529,4.43,4.363000000000001,0,0
8533,4.33,4.298,0,0
8538,0.0,0.0,1,1
8543,4.28,4.394,1,1
8544,5.0,4.643,1,1
8549,4.33,4.394,0,0
8559,4.25,4.309,0,0
8560,3.84,4.464,1,0
8567,4.48,4.18,1,1
8569,4.61,4.656,1,0
8574,4.71,4.346,1,0
8578,4.49,4.371,1,1
8579,4.26,4.613,0,0
8583,4.7,4.093999999999999,0,0
8589,4.29,4.15,1,1
8590,3.79,4.077999999999999,0,1
8591,4.44,4.371,0,0
8599,4.85,4.34,1,1
8604,3.97,4.106,0,0
8612,3.5,4.753,1,0
8615,4.43,4.315,1,1
8620,4.15,4.601,1,1
8622,4.67,4.491,1,1
8631,4.59,4.3,1,1
8635,4.8,4.211,0,0
8638,4.59,4.174,1,0
8639,4.19,4.429,0,1
8642,4.11,4.229000000000001,0,0
8645,3.0,4.5329999999999995,1,1
8647,4.54,4.4590000000000005,0,1
8649,4.7,4.606,0,0
8650,4.36,4.085,1,1
8654,4.67,4.252000000000001,0,0
8662,4.16,4.227,0,0
8666,4.69,4.095000000000001,1,1
8675,4.8,4.342,0,0
8676,4.0,4.4799999999999995,0,0
8677,4.55,4.39,0,0
8679,4.57,4.306,0,0
8687,4.23,4.331,0,0
8689,3.96,4.292999999999999,0,0
8701,4.84,4.327000000000001,0,1
8705,3.69,3.6100000000000003,1,1
8706,4.7,4.258000000000001,0,0
8709,4.01,4.539,1,1
8720,3.53,4.296000000000001,1,0
8721,3.86,4.346000000000001,1,1
8723,4.28,4.161,0,0
8728,4.34,4.359,1,1
8732,3.85,4.721,1,0
8735,4.72,4.195,1,1
8748,4.61,4.133,1,1
